No.,Rule,Rule ID,Query,Tool Output,Correct (Y/N)
455,E024_StrangeWildcardsWithoutLike,E024,select count(*) from bo_labels l left join bo_contract_hardwood_deal c on (c.bo_document_fkey =     l.bo_doc_base_fkey) where 1=1 and exists ( select 1 from bo_party party where 1=1 and party.id = l.bo_party_fkey and party.inn = '?' );,wildcards used without like: party.inn = '?',TRUE
456,E024_StrangeWildcardsWithoutLike,E024,select * from tablename where fieldname = '#value#';,wildcards used without like: fieldname = '#value#',TRUE
457,E024_StrangeWildcardsWithoutLike,E024,"select distinct owner, object_name from dba_objects where object_type = 'table' and owner = '[some other schema]';",wildcards used without like: owner = '[some other schema]',TRUE
458,E024_StrangeWildcardsWithoutLike,E024,select * from table where entry='cow | appl* | roo*';,wildcards used without like: entry = 'cow | appl* | roo*',TRUE
459,E024_StrangeWildcardsWithoutLike,E024,select pg_terminate_backend(pg_stat_activity.pid) from pg_stat_activity where pg_stat_activity.datname = '[database to copy]' and pid <> pg_backend_pid();,wildcards used without like: pg_stat_activity.datname = '[database to copy]',TRUE
460,E024_StrangeWildcardsWithoutLike,E024,update wp_postmeta set meta_value = '0.25' from wp_postmeta as a inner join wp_woocommerce_order_itemmeta as b inner join wp_woocommerce_order_item  as c where c.value = '%250g%';,wildcards used without like: c.value = '%250g%',TRUE
461,E025_DivisionByZero,E025,"select clicks / impressions as probability, round(100 * probability, 1) as percentage from raw_data;",possible division by zero: clicks / impressions,TRUE
462,E025_DivisionByZero,E025,select dev_cost / sell_cost from software ;,possible division by zero: dev_cost / sell_cost,TRUE
463,E025_DivisionByZero,E025,select (won/total) as 'rankpercentage' from dbo.filmranking order by rankpercentage desc;,possible division by zero: won / total,TRUE
464,E025_DivisionByZero,E025,select itm_num from itemconfig where (pal_qty/case_qty) > 500 and case_qty > 0;,possible division by zero: pal_qty / case_qty,TRUE
465,E025_DivisionByZero,E025,update mytable set ave_cost = cost / num;,possible division by zero: cost / num,TRUE
466,E025_DivisionByZero,E025,select * from table where (col1 / col2 ) between 1 and 8 and (col1 / col2 ) = floor(col1 / col2 );,possible division by zero: col1 / col2,TRUE
467,E025_DivisionByZero,E025,select capacity_used / capacity_total from tablename where capacity_total is not null and capacity_total <> 0;,no errors,TRUE
468,E025_DivisionByZero,E025,"select (a.quantity + b.quantity + c.quantity) as totalquantity, sum(a.quantity * a.rate) + sum(c.quantity * c.rate) as totalamount, totalquantity/totalamount as result from a, b, c where (a.userid = 1 and a.companyid = 1) and (a.userid = b.userid and a.userid = c.userid and a.companyid = b.companyid and a.companyid = c.cpmpanyid);",possible division by zero: totalquantity / totalamount,TRUE
469,E025_DivisionByZero,E025,"select (select count(distinct s.lastfirst) from students s join cc on s.id = cc.studentid join courses c on cc.course_number = c.course_number where cc.schoolid='109' and c.course_name like 'ap %' and substr(cc.termid,0,1) <> '-' and cc.dateenrolled between to_date('08/01/2010','mm/dd/yyyy') and to_date('08/01/2011','mm/dd/yyyy')) as ap, (select count(distinct s.lastfirst) from students s join cc on s.id = cc.studentid join courses c on cc.course_number = c.course_number where cc.schoolid = '109' and substr(cc.termid,0,1) <> '-' and cc.dateenrolled between to_date('08/01/2010','mm/dd/yyyy') and to_date('08/01/2011','mm/dd/yyyy')) as ttl, (ap / ttl) as pcnt from dual;",possible division by zero: ap / ttl,TRUE
470,E025_DivisionByZero,E025,"select h.total_sale, s.f1 / h.total_sale as f1_percent from sales s, (select id, f1 + f2 as total_sale from sales) h where s.id = h.id;",possible division by zero: s.f1 / h.total_sale,TRUE
471,E025_DivisionByZero,E025,update employee e set e.payroll = e.payroll + 1000 where e.payroll > (select department.dep_payroll / department.dep_amount from department where department.dep_id = e.dep_id);,possible division by zero: department.dep_payroll / department.dep_amount,TRUE
472,E025_DivisionByZero,E025,"select *, r1.value / r.value - 1 as return from rownums r inner join rownums r1;",possible division by zero: r1.value / r.value,TRUE
473,E025_DivisionByZero,E025,"select id, count / maxcount as score from result;",possible division by zero: count / maxcount,TRUE
474,E025_DivisionByZero,E025,select round(noofboys / noofgirls) as ration from student;,possible division by zero: noofboys / noofgirls,TRUE
475,E025_DivisionByZero,E025,select * from xyz where x/y = (select max(x/y) from xyz) limit 1;,possible division by zero: x / y,TRUE
476,E025_DivisionByZero,E025,"select (current_salary/start_salary) appraisal, * from employee;",possible division by zero: current_salary / start_salary,TRUE
477,E025_DivisionByZero,E025,select * from properties order by (price / floorsize);,possible division by zero: price / floorsize,TRUE
478,E025_DivisionByZero,E025,update factsales set unitcost = ( select revenue / quantity from factsales );,possible division by zero: revenue / quantity,TRUE
479,E025_DivisionByZero,E025,"select material_id, cost/v_cost_total from materials where material_id >=0 and material_id <= 10;",possible division by zero: cost / v_cost_total,TRUE
480,E025_DivisionByZero,E025,"select *, (100-(table.price/table.oldprice))*100 as discount from table;",possible division by zero: table.price / table.oldprice,TRUE
481,E002_ConstantOutputColumn,E002,"select name, item_name, docstatus, description, image, is_sub_contracted_item, stock_uom, default_bom, last_purchase_rate from `tabItem` where name='_Test PPT Item Raw C';",,TRUE
482,E002_ConstantOutputColumn,E002,select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Salary Structure Employee' and `parentfield` = 'fields' order by idx asc;,,TRUE
483,E002_ConstantOutputColumn,E002,"select `name`, `is_group`, `company` from `tabAccount` where `name` = 'Temporary Accounts - CFEC' order by modified desc;",,TRUE
484,E002_ConstantOutputColumn,E002,select * from `tabAccount` where `name` = 'Telephone Expenses - WP' order by modified desc;,,TRUE
485,E002_ConstantOutputColumn,E002,"select `name`, `is_group`, `company` from `tabAccount` where `name` = 'Temporary Accounts - _TC1' order by modified desc;",,TRUE
486,E002_ConstantOutputColumn,E002,select * from `tabSales Team` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00002' and `parentfield` = 'sales_team' order by idx asc;,,TRUE
487,E002_ConstantOutputColumn,E002,"select *, timestamp(posting_date, posting_time) as ""timestamp"" from `tabStock Ledger Entry` where item_code = '_Test Regular Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > tim...",,TRUE
488,E002_ConstantOutputColumn,E002,select * from `tabCommunication` where `name` = '06cd3d4998' order by modified desc;,,TRUE
489,E002_ConstantOutputColumn,E002,select * from `tabAccount` where `name` = 'Current Liabilities - _TC' order by modified desc;,,TRUE
490,E002_ConstantOutputColumn,E002,select * from `tabSales Taxes and Charges` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00023' and `parentfield` = 'taxes' order by idx asc;,,TRUE
491,E002_ConstantOutputColumn,E002,select * from `tabAccount` where `name` = 'Dividends Paid - _TC1' order by modified desc;,,TRUE
492,E002_ConstantOutputColumn,E002,SELECT * FROM `tabCustom Field` WHERE dt = 'Email Unsubscribe' AND docstatus < 2;,,TRUE
493,E002_ConstantOutputColumn,E002,select * from `tabDocField` where `parenttype` = 'DocType' and `parent` = 'Help Article' and `parentfield` = 'fields' order by idx asc;,,TRUE
494,E002_ConstantOutputColumn,E002,select `name` from `tabItem Group` where `name` = '_Test PPT Item Raw C' order by modified desc;,,TRUE
495,E002_ConstantOutputColumn,E002,select * from `tabAccount` where `name` = 'Duties and Taxes - CFEC' order by modified desc;,,TRUE
496,E002_ConstantOutputColumn,E002,SELECT * FROM `tabCustom Field` WHERE dt = 'Lead Source' AND docstatus < 2;,,TRUE
497,E002_ConstantOutputColumn,E002,select `name` from `tabAccount` where `name` = 'Print and Stationary - CFEC' order by modified desc;,,TRUE
498,E002_ConstantOutputColumn,E002,select `name` from `tabProduct Bundle` where `name` = '_Test Item Home Desktop 200' order by modified desc;,,TRUE
499,E002_ConstantOutputColumn,E002,select * from `tabSales Taxes and Charges` where `parenttype` = 'Sales Invoice' and `parent` = 'SINV-00017' and `parentfield` = 'taxes' order by idx asc;,,TRUE
500,E002_ConstantOutputColumn,E002,select `name` from `tabAccount` where `name` = 'Fixed Assets - WP' order by modified desc;,,TRUE
501,E002_ConstantOutputColumn,E002,select `name` from `tabItem` where `name` = '_Test PPT Item Sub B' order by modified desc;,,TRUE
502,E002_ConstantOutputColumn,E002,select * from `tabCommunication` where `name` = '58d0712c21' order by modified desc;,,TRUE
503,E002_ConstantOutputColumn,E002,select `name` from `tabTimesheet` where `name` = 'TS-00002' order by modified desc;,,TRUE
504,E002_ConstantOutputColumn,E002,SELECT * FROM tabDocField WHERE parent = 'User';,,TRUE
505,E002_ConstantOutputColumn,E002,select * from `tabVersion` where `name` = '7b93618fba' order by modified desc;,,TRUE
506,E002_ConstantOutputColumn,E002,select * from `tabCustomer` where `name` = 'test_cart_user' order by modified desc;,,TRUE
507,E002_ConstantOutputColumn,E002,select * from `tabActivity Type` where `name` = '_Test Activity Type' order by modified desc;,,TRUE
508,E002_ConstantOutputColumn,E002,select * from `tabStock Entry` where `name` = 'STE-00043' order by modified desc;,,TRUE
509,E002_ConstantOutputColumn,E002,select * from `tabDocType` where `name` = 'Selling Settings' order by modified desc;,,TRUE
510,E002_ConstantOutputColumn,E002,select * from `tabCustom DocPerm` where `tabCustom DocPerm`.parent = 'Tax Rule' order by `tabCustom DocPerm`.`modified` ASC;,,TRUE
